url	primary language	stars	commits	merges	avg message	rat issue refs
https://github.com/xlgames-inc/XLE	C++	265	6571	34	179.792269061	0.0528077918125
https://github.com/liip/TheA11yMachine	JavaScript	265	264	13	71.9962121212	0.0340909090909
https://github.com/leo-editor/leo-editor	Python	264	15737	1303	99.8954057317	0.0216051343966
https://github.com/musictheory/rchook	Shell	263	12	0	26.4166666667	0.0
https://github.com/harshjv/github-repo-size	JavaScript	260	39	0	41.2564102564	0.153846153846
https://github.com/hotosm/osm-tasking-manager2	JavaScript	252	1294	337	53.6066460587	0.284389489954
https://github.com/accesslint/accesslint.js	JavaScript	251	56	1	79.6964285714	0.0178571428571
https://github.com/dylan-lang/opendylan	Dylan	250	4364	598	172.362969753	0.160632447296
https://github.com/perl-catalyst/catalyst-runtime	Perl	249	4493	170	94.4413532161	0.0193634542622
https://github.com/Esri/esri.github.io	JavaScript	247	257	66	37.4552529183	0.287937743191
https://github.com/ComputationalRadiationPhysics/picongpu	C++	246	4418	1337	104.407650521	0.334540516071
https://github.com/GliaX/Stethoscope	Ruby	244	129	5	50.519379845	0.0542635658915
https://github.com/cla-assistant/cla-assistant	JavaScript	241	741	95	41.9203778677	0.143049932524
https://github.com/theleagueof/chunk		238	3	0	38.3333333333	0.0
https://github.com/ember-cli/ember-twiddle	JavaScript	238	1179	340	55.7565733673	0.252756573367
https://github.com/sindresorhus/notifier-for-github		234	58	2	47.2413793103	0.155172413793
https://github.com/cfpb/qu	Clojure	233	896	268	68.4151785714	0.225446428571
https://github.com/Heydon/REVENGE.CSS	CSS	231	41	6	39.8536585366	0.146341463415
https://github.com/TimeMagazine/babynames	JavaScript	229	40	6	42.075	0.1
https://github.com/leereilly/emoji		226	2585	3	18.4943907157	0.000386847195358
https://github.com/ropensci/rplos	R	226	483	37	47.7908902692	0.130434782609
https://github.com/rdio/rdio-simple	Java	225	94	15	46.585106383	0.159574468085
https://github.com/muan/emoji-minesweeper	JavaScript	224	106	13	42.5283018868	0.0849056603774
https://github.com/artsy/artsy.github.io	CSS	224	785	226	45.6484076433	0.263694267516
https://github.com/pluspeople/pesaPi	PHP	222	70	1	224.842857143	0.0
https://github.com/idiot/Spiffing	PHP	221	25	6	49.24	0.24
https://github.com/sarahsharp/foss-heartbeat	Python	219	172	16	336.970930233	0.127906976744
https://github.com/notwaldorf/emojillate	HTML	218	73	6	36.9315068493	0.0684931506849
https://github.com/jeroenverfallie/ggo13-transcube	JavaScript	216	122	0	22.3524590164	0.00819672131148
https://github.com/censusreporter/censusreporter	HTML	215	1247	121	54.0128307939	0.0529270248597
https://github.com/zeke/ghwd	Shell	214	46	11	67.2173913043	0.260869565217
https://github.com/gosu-lang/gosu-lang	Gosu	212	2379	303	102.563261875	0.0142917192098
https://github.com/sdrdis/hotfix	C#	210	64	8	26.671875	0.046875
https://github.com/hakirisec/hakiri_toolbelt	Ruby	209	135	7	31.637037037	0.0296296296296
https://github.com/Yubico/python-u2flib-server	Python	208	163	13	51.0122699387	0.0981595092025
https://github.com/SWI-Prolog/swipl-devel	C	207	23405	607	56.8684469131	0.0193975646229
https://github.com/hackaye/activism-framework		206	35	10	38.3142857143	0.285714285714
https://github.com/Yubico/php-u2flib-server	PHP	202	193	24	57.4870466321	0.134715025907
https://github.com/github/lightcrawler	JavaScript	200	27	1	21.1111111111	0.037037037037
https://github.com/cyverse/atmosphere	Python	198	6869	1571	97.0164507206	0.0557577522201
https://github.com/zeke/package-json-to-readme	JavaScript	194	67	11	41.8955223881	0.119402985075
https://github.com/prettydiff/a11y-tools		192	35	7	42.3142857143	0.171428571429
https://github.com/GSA/data	HTML	191	113	42	52.9646017699	0.371681415929
https://github.com/documize/community	Go	191	608	77	37.0805921053	0.113486842105
https://github.com/xmikos/qspectrumanalyzer	Python	190	109	11	65.4770642202	0.0825688073394
https://github.com/marmelab/sedy	JavaScript	186	201	45	51.8258706468	0.248756218905
https://github.com/hzoo/contributors-on-github	JavaScript	184	73	5	33.4520547945	0.150684931507
https://github.com/Yubico/libu2f-host	C	184	193	31	57.0518134715	0.243523316062
https://github.com/Chicago/food-inspections-evaluation	HTML	182	236	39	52.7288135593	0.0889830508475
https://github.com/tstranex/u2f	Go	182	32	4	89.46875	0.15625
https://github.com/gklyne/things		179	76	5	37.2763157895	0.0
https://github.com/datadesk/python-elections	Python	177	306	22	55.0196078431	0.202614379085
https://github.com/castle/ruby-u2f	Ruby	173	110	22	52.8181818182	0.236363636364
https://github.com/nysenate/OpenLegislation	Java	171	2839	308	55.7506164142	0.059880239521
https://github.com/cupakromer/emoji-rspec	Ruby	170	63	3	61.9523809524	0.0634920634921
https://github.com/cernopendata/opendata.cern.ch	Python	168	1165	35	129.45751073	0.72017167382
https://github.com/gbatha/PolyBranch	JavaScript	163	41	2	48.4390243902	0.0487804878049
https://github.com/srsLTE/srsUE		163	587	123	45.5724020443	0.0136286201022
https://github.com/GSA/https	Python	157	567	139	55.467372134	0.257495590829
https://github.com/codeafrica/github-africa	Python	155	32	4	33.875	0.0
https://github.com/muan/dashboard	JavaScript	154	36	4	38.8333333333	0.138888888889
https://github.com/18F/open-source-policy		154	172	41	66.1569767442	0.232558139535
https://github.com/nmoroze/swap	JavaScript	152	132	15	31.4090909091	0.00757575757576
https://github.com/JJ/hoborg	Perl	152	352	12	83.6505681818	0.03125
https://github.com/pyupio/pyup	Python	152	339	46	37.6784660767	0.12389380531
https://github.com/muan/megamoji	CSS	150	62	0	26.9516129032	0.0161290322581
https://github.com/Yelp/yelp.github.io	JavaScript	150	95	22	45.9157894737	0.2
https://github.com/Shopify/shopify.github.com	CSS	148	229	44	42.4585152838	0.161572052402
https://github.com/MachineMuse/MachineMusePowersuits	Java	148	1341	111	51.6524981357	0.0797912005966
https://github.com/benbalter/congressional-districts		143	5986	0	31.9926495155	0.0
https://github.com/zzarcon/gh-emoji	JavaScript	138	108	24	45.3981481481	0.157407407407
https://github.com/github/resque	Ruby	136	990	73	49.6090909091	0.0494949494949
https://github.com/lucee/Lucee	Java	135	2186	296	47.1935041171	0.103385178408
https://github.com/antionio/game-off-2013	Java	133	95	1	28.1263157895	0.0105263157895
https://github.com/dequelabs/axe-cli	JavaScript	133	41	5	71.8292682927	0.19512195122
https://github.com/sanemat/do-not-merge-wip-for-github	JavaScript	129	166	39	43.7530120482	0.246987951807
https://github.com/probot/stale	JavaScript	128	113	28	50.185840708	0.221238938053
https://github.com/probot/settings	JavaScript	124	99	20	42.1111111111	0.20202020202
https://github.com/xtoolkit/Micon	CSS	123	40	8	60.9	0.175
https://github.com/SAP/sap.github.com	HTML	123	99	2	50.8484848485	0.030303030303
https://github.com/lastfm/musicbrainz-data	Java	122	88	11	67.9545454545	0.0454545454545
https://github.com/mozzadrella/Informal-Tech-Project		121	8	0	63.125	0.0
https://github.com/nyaruka/smartmin	Python	119	645	152	53.5705426357	0.131782945736
https://github.com/keen/keen-dataviz.js	JavaScript	119	250	40	49.292	0.208
https://github.com/underverk/3D_Printer	C++	119	30	1	31.4333333333	0.0333333333333
https://github.com/ProLoser/Github-Omnibox	JavaScript	119	144	8	38.9305555556	0.0555555555556
https://github.com/gavinwahl/django-u2f	Python	117	79	8	73.3417721519	0.139240506329
https://github.com/ded/emojize	CSS	115	20	1	25.35	0.05
https://github.com/iliterobotics/3D		114	37	0	29.972972973	0.0
https://github.com/wordset/wordset-ui	CSS	114	1533	229	51.5166340509	0.0371819960861
https://github.com/onaio/onadata	Python	111	8695	1700	58.8265669925	0.146751006325
https://github.com/stevefaulkner/HTML5accessibility	HTML	109	343	31	66.0233236152	0.166180758017
https://github.com/CMAA/nova-organi-harmonia		104	14	4	61.8571428571	0.285714285714
https://github.com/18F/accessibility	Ruby	104	389	109	46.7172236504	0.26735218509
https://github.com/icecrime/poule	Go	103	137	35	139.868613139	0.255474452555
https://github.com/regulately/regulately	Python	103	120	31	48.7583333333	0.05
https://github.com/Yubico/java-u2flib-server	Java	99	362	15	47.7955801105	0.0303867403315
https://github.com/avoinministerio/avoinministerio	Ruby	98	1625	401	73.4590769231	0.157538461538
https://github.com/guardian/guardian.github.com	HTML	98	694	56	55.1109510086	0.0475504322767
https://github.com/TwoFactorAuth/ruby	Ruby	96	47	0	47.4042553191	0.063829787234
https://github.com/emberobserver/client	JavaScript	95	519	25	60.1329479769	0.0539499036609
https://github.com/timehome/game-off-2012	JavaScript	94	463	68	40.2786177106	0.00647948164147
https://github.com/thecodejunkie/github.expandinizr	JavaScript	94	128	34	58.4921875	0.2578125
https://github.com/servo/homu	Python	92	290	63	124.237931034	0.358620689655
https://github.com/gilt/code.gilt.com	CSS	90	54	7	49.0555555556	0.111111111111
https://github.com/servo/highfive	Python	89	255	70	71.5764705882	0.345098039216
https://github.com/reprap/huxley	Assembly	89	98	0	45.2959183673	0.0
https://github.com/eweinhoffer/Bike-Accessories		88	2	0	44.5	0.0
https://github.com/mroth/emojistatic	CSS	86	81	2	38.9382716049	0.0123456790123
https://github.com/cfpb/cfpb.github.io	HTML	86	400	127	54.43	0.24
https://github.com/swcarpentry/swcarpentry		83	6	0	16.6666666667	0.0
https://github.com/BetaNYC/Bike-Share-Data-Best-Practices		82	20	4	51.75	0.2
https://github.com/CodeForAfrica/GotToVote	JavaScript	81	80	12	32.8375	0.15
https://github.com/lulea/game-off-2012	CoffeeScript	80	110	7	43.0090909091	0.0181818181818
https://github.com/gnuradio/volk	C++	80	838	134	89.0393794749	0.0322195704057
https://github.com/harvesthq/how-to-walkabout		78	7	0	28.0	0.0
https://github.com/code4lib/antiharassment-policy		75	143	47	63.6013986014	0.342657342657
https://github.com/RothschildGames/release-cycles	CoffeeScript	73	245	44	22.4163265306	0.0122448979592
https://github.com/universalcore/elastic-git	Python	73	517	144	37.0270793037	0.0135396518375
https://github.com/Yatser/prettypullrequests	JavaScript	73	98	19	59.306122449	0.183673469388
https://github.com/ondras/custom-tetris	JavaScript	72	57	1	18.0	0.0
https://github.com/dylanb/a11yfy	JavaScript	71	152	9	44.3947368421	0.0394736842105
https://github.com/brucedog/u2flib	JavaScript	71	121	11	93.173553719	0.0495867768595
https://github.com/BuzzFeedNews/2014-06-bikeshare-gender-maps	Jupyter Notebook	68	48	0	31.8541666667	0.0
https://github.com/thehen/game-off-2012		61	15	2	29.8666666667	0.133333333333
https://github.com/huffpostdata/ap-election-loader	Ruby	60	68	3	36.7352941176	0.0
https://github.com/Yubico/libu2f-server	C	59	134	10	43.4104477612	0.119402985075
https://github.com/angular/protractor-accessibility-plugin	JavaScript	58	15	5	58.2666666667	0.266666666667
https://github.com/frontlinesms/frontlinesms2	Groovy	57	8971	2337	63.0673280571	0.000668821759001
https://github.com/eyedol/kasahorow-Keyboard-For-Android	Java	57	204	19	44.2647058824	0.142156862745
https://github.com/aduggin/accessibility-fails	HTML	56	97	3	44.0618556701	0.020618556701
https://github.com/minefold/hubot-minecraft	CoffeeScript	56	3	0	26.3333333333	0.0
https://github.com/mroth/emoji-data-js	CoffeeScript	53	75	1	49.32	0.0133333333333
https://github.com/benbalter/github-mention-highlighter	JavaScript	53	36	5	28.9444444444	0.111111111111
https://github.com/kenamick/game-off-2013	JavaScript	52	417	5	53.8417266187	0.0335731414868
https://github.com/ryanflorence/github-plusone-extension	JavaScript	51	25	5	57.32	0.2
https://github.com/razh/game-off-2013	JavaScript	50	345	0	50.8985507246	0.0
https://github.com/CityOfPhiladelphia/flu-shot-spec	Ruby	48	37	3	33.5675675676	0.162162162162
https://github.com/panzerdp/clipboardy	JavaScript	48	162	2	36.0308641975	0.0123456790123
https://github.com/ddionisio/game-off-2013	C#	47	74	0	31.8513513514	0.0
https://github.com/OpenInstitute/OpenDuka	PHP	47	106	23	166.924528302	0.0
https://github.com/Zolmeister/avabranch	JavaScript	46	38	4	21.6315789474	0.0526315789474
https://github.com/e-nable/Service-Station	CSS	41	211	27	58.7819905213	0.0805687203791
https://github.com/krzysu/game-off-2013	JavaScript	40	118	0	30.6186440678	0.0
https://github.com/sweetcarolinagames/BitBot	JavaScript	40	448	32	69.2745535714	0.09375
https://github.com/skalnik/peg-board-spindle		40	12	0	43.5	0.0
https://github.com/ForbesLindesay/github-real-names	JavaScript	39	7	1	48.8571428571	0.428571428571
https://github.com/RothschildGames/change	CoffeeScript	38	181	28	29.2928176796	0.0
https://github.com/chisimba/chisimba	JavaScript	38	7441	46	40.7482865206	0.0204273619137
https://github.com/WhiteHouse/fitara	CSS	38	170	47	49.2588235294	0.282352941176
https://github.com/news-hound/Ronin	JavaScript	37	19	0	45.4736842105	0.0
https://github.com/redbluegames/game-off-2013	C#	35	368	59	71.777173913	0.0
https://github.com/rootio/rootio_web	Python	35	573	93	45.6195462478	0.00174520069808
https://github.com/Octocarina/game-off-2012	JavaScript	34	356	3	114.41011236	0.182584269663
https://github.com/Yubico/wordpress-u2f	PHP	34	25	1	29.92	0.0
https://github.com/WeAllJS/weallbehave	JavaScript	32	17	0	41.6470588235	0.117647058824
https://github.com/ndd365/showup	CSS	32	42	11	32.0	0.0
https://github.com/AD1337/ForKingGame	ActionScript	31	16	2	23.0	0.125
https://github.com/Murkantilism/game-off-2013	C#	31	24	0	24.75	0.0
https://github.com/entria/graphql-vigilant-bot	JavaScript	31	12	2	31.0833333333	0.0833333333333
https://github.com/JuanitoFatas/mojime	Ruby	30	5	1	1934.8	0.4
https://github.com/mtravers/callcongress	Clojure	30	25	3	35.0	0.08
https://github.com/glennswest/kosselg1		30	23	1	39.1304347826	0.0
https://github.com/mike-north/chrome-github-boxcutter	JavaScript	29	21	1	19.7142857143	0.0
https://github.com/ogoshen/game-off-2012	JavaScript	28	21	3	21.1428571429	0.0952380952381
https://github.com/WeAllJS/weallcontribute	JavaScript	28	24	0	29.4583333333	0.0833333333333
https://github.com/kenamick/game-off-2012	JavaScript	27	179	5	67.843575419	0.0111731843575
https://github.com/svenanders/jetmanjr	JavaScript	26	94	2	11.2872340426	0.0212765957447
https://github.com/awesome-interactive/game-off-2013	C#	26	21	1	25.5238095238	0.0
https://github.com/debugpolitics/debugpolitics.github.io	HTML	26	98	28	52.0102040816	0.326530612245
https://github.com/regulately/regulately-front-end	JavaScript	26	226	47	43.9380530973	0.0530973451327
https://github.com/ajam/2014_payday-nation-data		26	2	0	23.5	0.0
https://github.com/dukechronicle/chronline	Ruby	25	2276	302	42.9920913884	0.0298769771529
https://github.com/skalnik/secret-bear-clip		23	7	0	27.8571428571	0.0
https://github.com/ktchernov/Dig-Deep-RL	CoffeeScript	22	56	0	55.5892857143	0.0
https://github.com/Yorubaname/yorubaname-website	Java	22	482	23	56.6867219917	0.120331950207
https://github.com/tdsmith/github-snooze-button	Python	22	72	0	29.4861111111	0.0277777777778
https://github.com/CommerceGov/Policies-and-Guidance		22	18	1	95.2777777778	0.0555555555556
https://github.com/adhicl/game-off-2012	ActionScript	21	17	2	33.7058823529	0.117647058824
https://github.com/openlexington/gethelplex	JavaScript	20	543	140	49.546961326	0.270718232044
https://github.com/sahuguet/influenza	Jupyter Notebook	20	20	6	45.7	0.3
https://github.com/josegallegos07/game-off-2013	JavaScript	18	686	14	23.9766763848	0.0
https://github.com/cwleonard/game-off-2015	JavaScript	18	57	3	25.8771929825	0.0350877192982
https://github.com/OperationCode/START_HERE		18	11	1	27.5454545455	0.272727272727
https://github.com/Kibibit/achievibit	JavaScript	18	182	16	76.1373626374	0.307692307692
https://github.com/fernjager/game-off-2013	JavaScript	17	90	4	28.0555555556	0.0444444444444
https://github.com/leereilly/hubot-minecraft-skin		17	6	1	39.1666666667	0.166666666667
https://github.com/JamesGable/skifree.js	JavaScript	15	139	12	48.1654676259	0.0431654676259
https://github.com/DancingBanana/genetic-drift	JavaScript	14	175	24	42.1885714286	0.0171428571429
https://github.com/sweetcarolinagames/Umbilicus-Ascension	C#	14	282	19	72.6489361702	0.297872340426
https://github.com/vladikoff/game-off-2012	JavaScript	13	25	3	24.8	0.08
https://github.com/Froggies/trake	JavaScript	13	142	1	35.4014084507	0.00704225352113
https://github.com/satanas/game-off-2015	JavaScript	12	129	3	29.5581395349	0.015503875969
https://github.com/Juzley/Typing-Knight	JavaScript	12	56	0	66.4464285714	0.0
https://github.com/kenamick/game-off-2015	JavaScript	12	201	4	34.9154228856	0.0
https://github.com/razh/upstream-commit	JavaScript	11	161	2	50.2857142857	0.0124223602484
https://github.com/Epiphane/avabranch	JavaScript	11	57	4	21.4561403509	0.0350877192982
https://github.com/IonicaBizau/octo-pakia	JavaScript	11	285	21	30.150877193	0.00701754385965
https://github.com/MistyMiracle/a-lighted-story	JavaScript	10	89	17	31.3707865169	0.123595505618
https://github.com/liline/pappu-pakia	JavaScript	9	293	27	31.3924914676	0.00682593856655
https://github.com/t4nuj/clumsy-bird	JavaScript	9	249	42	37.2851405622	0.176706827309
https://github.com/bitoiu/markwrap	JavaScript	9	12	1	29.6666666667	0.0833333333333
https://github.com/catalincraciun/Chromacore	C#	8	117	17	43.2905982906	0.0854700854701
https://github.com/AkirAssasin/ggo15-FloodIt	JavaScript	8	16	0	22.9375	0.0
https://github.com/Grub0/Lost-Beneath-The-Surface	JavaScript	7	13	0	78.8461538462	0.0
https://github.com/marpo60/github-compare-tags	JavaScript	7	12	0	51.5833333333	0.0
https://github.com/bitoiu/github-red-alert	CoffeeScript	3	3	0	23.0	0.0
